| z | u | f |
| 8.4236847369e-01 | 3.0814155394e-07 | 4.3272269981e+03 |
| 8.4256851370e-01 | 3.0813494725e-07 | 4.3261041138e+03 |
| 8.4276855371e-01 | 3.0812835499e-07 | 4.3249816923e+03 |
| 8.4296859372e-01 | 3.0812177712e-07 | 4.3238597348e+03 |
| 8.4316863373e-01 | 3.0811521365e-07 | 4.3227382424e+03 |
| 8.4336867373e-01 | 3.0810866456e-07 | 4.3216172164e+03 |
| 8.4356871374e-01 | 3.0810212983e-07 | 4.3204966578e+03 |
| 8.4376875375e-01 | 3.0809560944e-07 | 4.3193765678e+03 |
| 8.4396879376e-01 | 3.0808910338e-07 | 4.3182569476e+03 |
| 8.4416883377e-01 | 3.0808261164e-07 | 4.3171377982e+03 |
| 8.4436887377e-01 | 3.0807613421e-07 | 4.3160191209e+03 |
| 8.4456891378e-01 | 3.0806967106e-07 | 4.3149009167e+03 |
| 8.4476895379e-01 | 3.0806322218e-07 | 4.3137831868e+03 |
| 8.4496899380e-01 | 3.0805678756e-07 | 4.3126659322e+03 |
| 8.4516903381e-01 | 3.0805036719e-07 | 4.3115491540e+03 |
| 8.4536907381e-01 | 3.0804396105e-07 | 4.3104328535e+03 |
| 8.4556911382e-01 | 3.0803756912e-07 | 4.3093170316e+03 |
| 8.4576915383e-01 | 3.0803119138e-07 | 4.3082016895e+03 |
| 8.4596919384e-01 | 3.0802482784e-07 | 4.3070868281e+03 |
| 8.4616923385e-01 | 3.0801847846e-07 | 4.3059724487e+03 |
| 8.4636927385e-01 | 3.0801214324e-07 | 4.3048585523e+03 |
| 8.4656931386e-01 | 3.0800582216e-07 | 4.3037451400e+03 |
| 8.4676935387e-01 | 3.0799951521e-07 | 4.3026322127e+03 |
| 8.4696939388e-01 | 3.0799322236e-07 | 4.3015197716e+03 |
| 8.4716943389e-01 | 3.0798694361e-07 | 4.3004078177e+03 |
| 8.4736947389e-01 | 3.0798067895e-07 | 4.2992963521e+03 |
| 8.4756951390e-01 | 3.0797442835e-07 | 4.2981853758e+03 |
| 8.4776955391e-01 | 3.0796819180e-07 | 4.2970748898e+03 |
| 8.4796959392e-01 | 3.0796196928e-07 | 4.2959648952e+03 |
| 8.4816963393e-01 | 3.0795576079e-07 | 4.2948553929e+03 |
| 8.4836967393e-01 | 3.0794956631e-07 | 4.2937463840e+03 |
| 8.4856971394e-01 | 3.0794338582e-07 | 4.2926378696e+03 |
| 8.4876975395e-01 | 3.0793721930e-07 | 4.2915298505e+03 |
| 8.4896979396e-01 | 3.0793106675e-07 | 4.2904223279e+03 |
| 8.4916983397e-01 | 3.0792492815e-07 | 4.2893153026e+03 |
| 8.4936987397e-01 | 3.0791880347e-07 | 4.2882087758e+03 |
| 8.4956991398e-01 | 3.0791269272e-07 | 4.2871027483e+03 |
| 8.4976995399e-01 | 3.0790659587e-07 | 4.2859972211e+03 |
| 8.4996999400e-01 | 3.0790051290e-07 | 4.2848921953e+03 |
| 8.5017003401e-01 | 3.0789444381e-07 | 4.2837876717e+03 |
| 8.5037007401e-01 | 3.0788838857e-07 | 4.2826836514e+03 |
| 8.5057011402e-01 | 3.0788234718e-07 | 4.2815801353e+03 |
| 8.5077015403e-01 | 3.0787631961e-07 | 4.2804771243e+03 |
| 8.5097019404e-01 | 3.0787030586e-07 | 4.2793746194e+03 |
| 8.5117023405e-01 | 3.0786430590e-07 | 4.2782726216e+03 |
| 8.5137027405e-01 | 3.0785831973e-07 | 4.2771711317e+03 |
| 8.5157031406e-01 | 3.0785234732e-07 | 4.2760701506e+03 |
| 8.5177035407e-01 | 3.0784638867e-07 | 4.2749696794e+03 |
| 8.5197039408e-01 | 3.0784044375e-07 | 4.2738697189e+03 |
| 8.5217043409e-01 | 3.0783451255e-07 | 4.2727702700e+03 |
| 8.5237047409e-01 | 3.0782859507e-07 | 4.2716713337e+03 |
| 8.5257051410e-01 | 3.0782269127e-07 | 4.2705729107e+03 |
| 8.5277055411e-01 | 3.0781680115e-07 | 4.2694750021e+03 |
| 8.5297059412e-01 | 3.0781092469e-07 | 4.2683776087e+03 |
| 8.5317063413e-01 | 3.0780506188e-07 | 4.2672807314e+03 |
| 8.5337067413e-01 | 3.0779921270e-07 | 4.2661843711e+03 |
| 8.5357071414e-01 | 3.0779337713e-07 | 4.2650885285e+03 |
| 8.5377075415e-01 | 3.0778755517e-07 | 4.2639932047e+03 |
| 8.5397079416e-01 | 3.0778174679e-07 | 4.2628984005e+03 |
| 8.5417083417e-01 | 3.0777595199e-07 | 4.2618041166e+03 |
| 8.5437087417e-01 | 3.0777017073e-07 | 4.2607103541e+03 |
| 8.5457091418e-01 | 3.0776440302e-07 | 4.2596171136e+03 |
| 8.5477095419e-01 | 3.0775864884e-07 | 4.2585243960e+03 |
| 8.5497099420e-01 | 3.0775290816e-07 | 4.2574322023e+03 |
| 8.5517103421e-01 | 3.0774718098e-07 | 4.2563405331e+03 |
| 8.5537107421e-01 | 3.0774146727e-07 | 4.2552493893e+03 |
| 8.5557111422e-01 | 3.0773576703e-07 | 4.2541587718e+03 |
| 8.5577115423e-01 | 3.0773008024e-07 | 4.2530686814e+03 |
| 8.5597119424e-01 | 3.0772440689e-07 | 4.2519791187e+03 |
| 8.5617123425e-01 | 3.0771874695e-07 | 4.2508900847e+03 |
| 8.5637127425e-01 | 3.0771310041e-07 | 4.2498015802e+03 |
| 8.5657131426e-01 | 3.0770746726e-07 | 4.2487136059e+03 |
| 8.5677135427e-01 | 3.0770184749e-07 | 4.2476261626e+03 |
| 8.5697139428e-01 | 3.0769624107e-07 | 4.2465392511e+03 |
| 8.5717143429e-01 | 3.0769064799e-07 | 4.2454528721e+03 |
| 8.5737147429e-01 | 3.0768506824e-07 | 4.2443670264e+03 |
| 8.5757151430e-01 | 3.0767950179e-07 | 4.2432817149e+03 |
| 8.5777155431e-01 | 3.0767394865e-07 | 4.2421969381e+03 |
| 8.5797159432e-01 | 3.0766840878e-07 | 4.2411126970e+03 |
| 8.5817163433e-01 | 3.0766288218e-07 | 4.2400289922e+03 |
| 8.5837167433e-01 | 3.0765736883e-07 | 4.2389458244e+03 |
| 8.5857171434e-01 | 3.0765186871e-07 | 4.2378631945e+03 |
| 8.5877175435e-01 | 3.0764638181e-07 | 4.2367811030e+03 |
| 8.5897179436e-01 | 3.0764090812e-07 | 4.2356995509e+03 |
| 8.5917183437e-01 | 3.0763544761e-07 | 4.2346185386e+03 |
| 8.5937187437e-01 | 3.0763000027e-07 | 4.2335380671e+03 |
| 8.5957191438e-01 | 3.0762456609e-07 | 4.2324581370e+03 |
| 8.5977195439e-01 | 3.0761914505e-07 | 4.2313787489e+03 |
| 8.5997199440e-01 | 3.0761373714e-07 | 4.2302999036e+03 |
| 8.6017203441e-01 | 3.0760834234e-07 | 4.2292216018e+03 |
| 8.6037207441e-01 | 3.0760296063e-07 | 4.2281438441e+03 |
| 8.6057211442e-01 | 3.0759759200e-07 | 4.2270666312e+03 |
| 8.6077215443e-01 | 3.0759223643e-07 | 4.2259899639e+03 |
| 8.6097219444e-01 | 3.0758689392e-07 | 4.2249138427e+03 |
| 8.6117223445e-01 | 3.0758156443e-07 | 4.2238382684e+03 |
| 8.6137227445e-01 | 3.0757624797e-07 | 4.2227632415e+03 |
| 8.6157231446e-01 | 3.0757094450e-07 | 4.2216887628e+03 |
| 8.6177235447e-01 | 3.0756565402e-07 | 4.2206148329e+03 |
| 8.6197239448e-01 | 3.0756037652e-07 | 4.2195414524e+03 |
| 8.6217243449e-01 | 3.0755511196e-07 | 4.2184686219e+03 |
| 8.6237247449e-01 | 3.0754986035e-07 | 4.2173963422e+03 |
| 8.6257251450e-01 | 3.0754462166e-07 | 4.2163246138e+03 |
| 8.6277255451e-01 | 3.0753939588e-07 | 4.2152534373e+03 |
| 8.6297259452e-01 | 3.0753418299e-07 | 4.2141828134e+03 |
| 8.6317263453e-01 | 3.0752898298e-07 | 4.2131127426e+03 |
| 8.6337267453e-01 | 3.0752379583e-07 | 4.2120432257e+03 |
| 8.6357271454e-01 | 3.0751862152e-07 | 4.2109742630e+03 |
| 8.6377275455e-01 | 3.0751346005e-07 | 4.2099058554e+03 |
| 8.6397279456e-01 | 3.0750831139e-07 | 4.2088380032e+03 |
| 8.6417283457e-01 | 3.0750317553e-07 | 4.2077707073e+03 |
| 8.6437287457e-01 | 3.0749805245e-07 | 4.2067039680e+03 |
| 8.6457291458e-01 | 3.0749294214e-07 | 4.2056377860e+03 |
| 8.6477295459e-01 | 3.0748784458e-07 | 4.2045721618e+03 |
| 8.6497299460e-01 | 3.0748275976e-07 | 4.2035070961e+03 |
| 8.6517303461e-01 | 3.0747768765e-07 | 4.2024425893e+03 |
| 8.6537307461e-01 | 3.0747262826e-07 | 4.2013786420e+03 |
| 8.6557311462e-01 | 3.0746758155e-07 | 4.2003152548e+03 |
| 8.6577315463e-01 | 3.0746254751e-07 | 4.1992524282e+03 |
| 8.6597319464e-01 | 3.0745752614e-07 | 4.1981901627e+03 |
| 8.6617323465e-01 | 3.0745251740e-07 | 4.1971284589e+03 |
| 8.6637327465e-01 | 3.0744752129e-07 | 4.1960673173e+03 |
| 8.6657331466e-01 | 3.0744253779e-07 | 4.1950067384e+03 |
| 8.6677335467e-01 | 3.0743756689e-07 | 4.1939467228e+03 |
| 8.6697339468e-01 | 3.0743260856e-07 | 4.1928872708e+03 |
| 8.6717343469e-01 | 3.0742766280e-07 | 4.1918283831e+03 |
| 8.6737347469e-01 | 3.0742272958e-07 | 4.1907700602e+03 |
| 8.6757351470e-01 | 3.0741780890e-07 | 4.1897123025e+03 |
| 8.6777355471e-01 | 3.0741290073e-07 | 4.1886551105e+03 |
| 8.6797359472e-01 | 3.0740800506e-07 | 4.1875984847e+03 |
| 8.6817363473e-01 | 3.0740312188e-07 | 4.1865424256e+03 |
| 8.6837367473e-01 | 3.0739825116e-07 | 4.1854869337e+03 |
| 8.6857371474e-01 | 3.0739339290e-07 | 4.1844320094e+03 |
| 8.6877375475e-01 | 3.0738854707e-07 | 4.1833776532e+03 |
| 8.6897379476e-01 | 3.0738371366e-07 | 4.1823238655e+03 |
| 8.6917383477e-01 | 3.0737889266e-07 | 4.1812706468e+03 |
| 8.6937387477e-01 | 3.0737408405e-07 | 4.1802179976e+03 |
| 8.6957391478e-01 | 3.0736928781e-07 | 4.1791659183e+03 |
| 8.6977395479e-01 | 3.0736450393e-07 | 4.1781144094e+03 |
| 8.6997399480e-01 | 3.0735973239e-07 | 4.1770634712e+03 |
| 8.7017403481e-01 | 3.0735497317e-07 | 4.1760131041e+03 |
| 8.7037407481e-01 | 3.0735022626e-07 | 4.1749633087e+03 |
| 8.7057411482e-01 | 3.0734549165e-07 | 4.1739140854e+03 |
| 8.7077415483e-01 | 3.0734076932e-07 | 4.1728654345e+03 |
| 8.7097419484e-01 | 3.0733605924e-07 | 4.1718173564e+03 |
| 8.7117423485e-01 | 3.0733136142e-07 | 4.1707698516e+03 |
| 8.7137427485e-01 | 3.0732667582e-07 | 4.1697229205e+03 |
| 8.7157431486e-01 | 3.0732200243e-07 | 4.1686765634e+03 |
| 8.7177435487e-01 | 3.0731734125e-07 | 4.1676307808e+03 |
| 8.7197439488e-01 | 3.0731269225e-07 | 4.1665855729e+03 |
| 8.7217443489e-01 | 3.0730805541e-07 | 4.1655409403e+03 |
| 8.7237447489e-01 | 3.0730343072e-07 | 4.1644968833e+03 |
| 8.7257451490e-01 | 3.0729881817e-07 | 4.1634534021e+03 |
| 8.7277455491e-01 | 3.0729421773e-07 | 4.1624104973e+03 |
| 8.7297459492e-01 | 3.0728962940e-07 | 4.1613681692e+03 |
| 8.7317463493e-01 | 3.0728505316e-07 | 4.1603264181e+03 |
| 8.7337467493e-01 | 3.0728048898e-07 | 4.1592852443e+03 |
| 8.7357471494e-01 | 3.0727593686e-07 | 4.1582446483e+03 |
| 8.7377475495e-01 | 3.0727139677e-07 | 4.1572046303e+03 |
| 8.7397479496e-01 | 3.0726686871e-07 | 4.1561651907e+03 |
| 8.7417483497e-01 | 3.0726235266e-07 | 4.1551263298e+03 |
| 8.7437487497e-01 | 3.0725784859e-07 | 4.1540880479e+03 |
| 8.7457491498e-01 | 3.0725335650e-07 | 4.1530503454e+03 |
| 8.7477495499e-01 | 3.0724887636e-07 | 4.1520132226e+03 |
| 8.7497499500e-01 | 3.0724440817e-07 | 4.1509766798e+03 |
| 8.7517503501e-01 | 3.0723995191e-07 | 4.1499407172e+03 |
| 8.7537507502e-01 | 3.0723550755e-07 | 4.1489053352e+03 |
| 8.7557511502e-01 | 3.0723107509e-07 | 4.1478705341e+03 |
| 8.7577515503e-01 | 3.0722665450e-07 | 4.1468363142e+03 |
| 8.7597519504e-01 | 3.0722224578e-07 | 4.1458026758e+03 |
| 8.7617523505e-01 | 3.0721784890e-07 | 4.1447696191e+03 |
| 8.7637527506e-01 | 3.0721346385e-07 | 4.1437371444e+03 |
| 8.7657531506e-01 | 3.0720909061e-07 | 4.1427052520e+03 |
| 8.7677535507e-01 | 3.0720472917e-07 | 4.1416739422e+03 |
| 8.7697539508e-01 | 3.0720037951e-07 | 4.1406432151e+03 |
| 8.7717543509e-01 | 3.0719604162e-07 | 4.1396130712e+03 |
| 8.7737547510e-01 | 3.0719171547e-07 | 4.1385835106e+03 |
| 8.7757551510e-01 | 3.0718740106e-07 | 4.1375545336e+03 |
| 8.7777555511e-01 | 3.0718309836e-07 | 4.1365261404e+03 |
| 8.7797559512e-01 | 3.0717880737e-07 | 4.1354983313e+03 |
| 8.7817563513e-01 | 3.0717452805e-07 | 4.1344711065e+03 |
| 8.7837567514e-01 | 3.0717026041e-07 | 4.1334444662e+03 |
| 8.7857571514e-01 | 3.0716600442e-07 | 4.1324184106e+03 |
| 8.7877575515e-01 | 3.0716176006e-07 | 4.1313929401e+03 |
| 8.7897579516e-01 | 3.0715752732e-07 | 4.1303680547e+03 |
| 8.7917583517e-01 | 3.0715330618e-07 | 4.1293437547e+03 |
| 8.7937587518e-01 | 3.0714909663e-07 | 4.1283200404e+03 |
| 8.7957591518e-01 | 3.0714489866e-07 | 4.1272969118e+03 |
| 8.7977595519e-01 | 3.0714071223e-07 | 4.1262743693e+03 |
| 8.7997599520e-01 | 3.0713653734e-07 | 4.1252524130e+03 |
| 8.8017603521e-01 | 3.0713237398e-07 | 4.1242310431e+03 |
| 8.8037607522e-01 | 3.0712822212e-07 | 4.1232102598e+03 |
| 8.8057611522e-01 | 3.0712408175e-07 | 4.1221900632e+03 |
| 8.8077615523e-01 | 3.0711995286e-07 | 4.1211704535e+03 |
| 8.8097619524e-01 | 3.0711583542e-07 | 4.1201514310e+03 |
| 8.8117623525e-01 | 3.0711172942e-07 | 4.1191329958e+03 |
| 8.8137627526e-01 | 3.0710763485e-07 | 4.1181151479e+03 |
| 8.8157631526e-01 | 3.0710355168e-07 | 4.1170978877e+03 |
| 8.8177635527e-01 | 3.0709947991e-07 | 4.1160812152e+03 |
| 8.8197639528e-01 | 3.0709541951e-07 | 4.1150651307e+03 |
| 8.8217643529e-01 | 3.0709137047e-07 | 4.1140496341e+03 |
| 8.8237647530e-01 | 3.0708733277e-07 | 4.1130347258e+03 |
| 8.8257651530e-01 | 3.0708330640e-07 | 4.1120204058e+03 |
| 8.8277655531e-01 | 3.0707929134e-07 | 4.1110066742e+03 |
| 8.8297659532e-01 | 3.0707528758e-07 | 4.1099935312e+03 |
| 8.8317663533e-01 | 3.0707129509e-07 | 4.1089809769e+03 |
| 8.8337667534e-01 | 3.0706731387e-07 | 4.1079690114e+03 |
| 8.8357671534e-01 | 3.0706334389e-07 | 4.1069576348e+03 |
| 8.8377675535e-01 | 3.0705938513e-07 | 4.1059468473e+03 |
| 8.8397679536e-01 | 3.0705543760e-07 | 4.1049366490e+03 |
| 8.8417683537e-01 | 3.0705150125e-07 | 4.1039270399e+03 |
| 8.8437687538e-01 | 3.0704757609e-07 | 4.1029180201e+03 |
| 8.8457691538e-01 | 3.0704366209e-07 | 4.1019095898e+03 |
| 8.8477695539e-01 | 3.0703975924e-07 | 4.1009017490e+03 |
| 8.8497699540e-01 | 3.0703586751e-07 | 4.0998944978e+03 |
| 8.8517703541e-01 | 3.0703198691e-07 | 4.0988878364e+03 |
| 8.8537707542e-01 | 3.0702811740e-07 | 4.0978817647e+03 |
| 8.8557711542e-01 | 3.0702425897e-07 | 4.0968762828e+03 |
| 8.8577715543e-01 | 3.0702041160e-07 | 4.0958713909e+03 |
| 8.8597719544e-01 | 3.0701657529e-07 | 4.0948670889e+03 |
| 8.8617723545e-01 | 3.0701275001e-07 | 4.0938633769e+03 |
| 8.8637727546e-01 | 3.0700893574e-07 | 4.0928602551e+03 |
| 8.8657731546e-01 | 3.0700513248e-07 | 4.0918577234e+03 |
| 8.8677735547e-01 | 3.0700134019e-07 | 4.0908557819e+03 |
| 8.8697739548e-01 | 3.0699755888e-07 | 4.0898544306e+03 |
| 8.8717743549e-01 | 3.0699378851e-07 | 4.0888536696e+03 |
| 8.8737747550e-01 | 3.0699002908e-07 | 4.0878534988e+03 |
| 8.8757751550e-01 | 3.0698628056e-07 | 4.0868539185e+03 |
| 8.8777755551e-01 | 3.0698254295e-07 | 4.0858549284e+03 |
| 8.8797759552e-01 | 3.0697881622e-07 | 4.0848565288e+03 |
| 8.8817763553e-01 | 3.0697510036e-07 | 4.0838587196e+03 |
| 8.8837767554e-01 | 3.0697139535e-07 | 4.0828615008e+03 |
| 8.8857771554e-01 | 3.0696770118e-07 | 4.0818648724e+03 |
| 8.8877775555e-01 | 3.0696401782e-07 | 4.0808688345e+03 |
| 8.8897779556e-01 | 3.0696034527e-07 | 4.0798733870e+03 |
| 8.8917783557e-01 | 3.0695668350e-07 | 4.0788785299e+03 |
| 8.8937787558e-01 | 3.0695303250e-07 | 4.0778842632e+03 |
| 8.8957791558e-01 | 3.0694939225e-07 | 4.0768905868e+03 |
| 8.8977795559e-01 | 3.0694576272e-07 | 4.0758975007e+03 |
| 8.8997799560e-01 | 3.0694214391e-07 | 4.0749050048e+03 |
| 8.9017803561e-01 | 3.0693853580e-07 | 4.0739130992e+03 |
| 8.9037807562e-01 | 3.0693493837e-07 | 4.0729217838e+03 |
| 8.9057811562e-01 | 3.0693135160e-07 | 4.0719310585e+03 |
| 8.9077815563e-01 | 3.0692777548e-07 | 4.0709409235e+03 |
| 8.9097819564e-01 | 3.0692420999e-07 | 4.0699513786e+03 |
| 8.9117823565e-01 | 3.0692065511e-07 | 4.0689624237e+03 |
| 8.9137827566e-01 | 3.0691711084e-07 | 4.0679740589e+03 |
| 8.9157831566e-01 | 3.0691357714e-07 | 4.0669862841e+03 |
| 8.9177835567e-01 | 3.0691005401e-07 | 4.0659990993e+03 |
| 8.9197839568e-01 | 3.0690654143e-07 | 4.0650125043e+03 |
| 8.9217843569e-01 | 3.0690303938e-07 | 4.0640264992e+03 |
| 8.9237847570e-01 | 3.0689954785e-07 | 4.0630410838e+03 |
| 8.9257851570e-01 | 3.0689606682e-07 | 4.0620562582e+03 |
| 8.9277855571e-01 | 3.0689259627e-07 | 4.0610720221e+03 |
| 8.9297859572e-01 | 3.0688913619e-07 | 4.0600883757e+03 |
| 8.9317863573e-01 | 3.0688568655e-07 | 4.0591053188e+03 |
| 8.9337867574e-01 | 3.0688224735e-07 | 4.0581228512e+03 |
| 8.9357871574e-01 | 3.0687881857e-07 | 4.0571409730e+03 |
| 8.9377875575e-01 | 3.0687540019e-07 | 4.0561596840e+03 |
| 8.9397879576e-01 | 3.0687199219e-07 | 4.0551789842e+03 |
| 8.9417883577e-01 | 3.0686859455e-07 | 4.0541988734e+03 |
| 8.9437887578e-01 | 3.0686520727e-07 | 4.0532193516e+03 |
| 8.9457891578e-01 | 3.0686183032e-07 | 4.0522404186e+03 |
| 8.9477895579e-01 | 3.0685846369e-07 | 4.0512620744e+03 |
| 8.9497899580e-01 | 3.0685510736e-07 | 4.0502843188e+03 |
| 8.9517903581e-01 | 3.0685176132e-07 | 4.0493071518e+03 |
| 8.9537907582e-01 | 3.0684842554e-07 | 4.0483305731e+03 |
| 8.9557911582e-01 | 3.0684510001e-07 | 4.0473545828e+03 |
| 8.9577915583e-01 | 3.0684178472e-07 | 4.0463791806e+03 |
| 8.9597919584e-01 | 3.0683847965e-07 | 4.0454043665e+03 |
| 8.9617923585e-01 | 3.0683518477e-07 | 4.0444301403e+03 |
| 8.9637927586e-01 | 3.0683190009e-07 | 4.0434565019e+03 |
| 8.9657931586e-01 | 3.0682862557e-07 | 4.0424834511e+03 |
| 8.9677935587e-01 | 3.0682536120e-07 | 4.0415109878e+03 |
| 8.9697939588e-01 | 3.0682210697e-07 | 4.0405391119e+03 |
| 8.9717943589e-01 | 3.0681886285e-07 | 4.0395678233e+03 |
| 8.9737947590e-01 | 3.0681562884e-07 | 4.0385971216e+03 |
| 8.9757951590e-01 | 3.0681240491e-07 | 4.0376270069e+03 |
| 8.9777955591e-01 | 3.0680919105e-07 | 4.0366574790e+03 |
| 8.9797959592e-01 | 3.0680598725e-07 | 4.0356885377e+03 |
| 8.9817963593e-01 | 3.0680279348e-07 | 4.0347201827e+03 |
| 8.9837967594e-01 | 3.0679960972e-07 | 4.0337524141e+03 |
| 8.9857971594e-01 | 3.0679643597e-07 | 4.0327852316e+03 |
| 8.9877975595e-01 | 3.0679327221e-07 | 4.0318186350e+03 |
| 8.9897979596e-01 | 3.0679011842e-07 | 4.0308526241e+03 |
| 8.9917983597e-01 | 3.0678697457e-07 | 4.0298871988e+03 |
| 8.9937987598e-01 | 3.0678384066e-07 | 4.0289223589e+03 |
| 8.9957991598e-01 | 3.0678071668e-07 | 4.0279581042e+03 |
| 8.9977995599e-01 | 3.0677760259e-07 | 4.0269944345e+03 |
| 8.9997999600e-01 | 3.0677449839e-07 | 4.0260313497e+03 |
| 9.0018003601e-01 | 3.0677140406e-07 | 4.0250688495e+03 |
| 9.0038007602e-01 | 3.0676831958e-07 | 4.0241069337e+03 |
| 9.0058011602e-01 | 3.0676524494e-07 | 4.0231456021e+03 |
| 9.0078015603e-01 | 3.0676218011e-07 | 4.0221848545e+03 |
| 9.0098019604e-01 | 3.0675912509e-07 | 4.0212246908e+03 |
| 9.0118023605e-01 | 3.0675607986e-07 | 4.0202651107e+03 |
| 9.0138027606e-01 | 3.0675304439e-07 | 4.0193061140e+03 |
| 9.0158031606e-01 | 3.0675001868e-07 | 4.0183477004e+03 |
| 9.0178035607e-01 | 3.0674700270e-07 | 4.0173898698e+03 |
| 9.0198039608e-01 | 3.0674399644e-07 | 4.0164326219e+03 |
| 9.0218043609e-01 | 3.0674099988e-07 | 4.0154759566e+03 |
| 9.0238047610e-01 | 3.0673801301e-07 | 4.0145198735e+03 |
| 9.0258051610e-01 | 3.0673503581e-07 | 4.0135643724e+03 |
| 9.0278055611e-01 | 3.0673206826e-07 | 4.0126094532e+03 |
| 9.0298059612e-01 | 3.0672911035e-07 | 4.0116551155e+03 |
| 9.0318063613e-01 | 3.0672616205e-07 | 4.0107013592e+03 |
| 9.0338067614e-01 | 3.0672322336e-07 | 4.0097481840e+03 |
| 9.0358071614e-01 | 3.0672029426e-07 | 4.0087955896e+03 |
| 9.0378075615e-01 | 3.0671737472e-07 | 4.0078435758e+03 |
| 9.0398079616e-01 | 3.0671446473e-07 | 4.0068921423e+03 |
| 9.0418083617e-01 | 3.0671156428e-07 | 4.0059412890e+03 |
| 9.0438087618e-01 | 3.0670867335e-07 | 4.0049910154e+03 |
| 9.0458091618e-01 | 3.0670579193e-07 | 4.0040413215e+03 |
| 9.0478095619e-01 | 3.0670291998e-07 | 4.0030922068e+03 |
| 9.0498099620e-01 | 3.0670005751e-07 | 4.0021436712e+03 |
| 9.0518103621e-01 | 3.0669720449e-07 | 4.0011957143e+03 |
| 9.0538107622e-01 | 3.0669436090e-07 | 4.0002483359e+03 |
| 9.0558111622e-01 | 3.0669152673e-07 | 3.9993015358e+03 |
| 9.0578115623e-01 | 3.0668870197e-07 | 3.9983553136e+03 |
| 9.0598119624e-01 | 3.0668588658e-07 | 3.9974096691e+03 |
| 9.0618123625e-01 | 3.0668308057e-07 | 3.9964646019e+03 |
| 9.0638127626e-01 | 3.0668028391e-07 | 3.9955201119e+03 |
| 9.0658131626e-01 | 3.0667749658e-07 | 3.9945761987e+03 |
| 9.0678135627e-01 | 3.0667471858e-07 | 3.9936328619e+03 |
| 9.0698139628e-01 | 3.0667194987e-07 | 3.9926901015e+03 |
| 9.0718143629e-01 | 3.0666919045e-07 | 3.9917479169e+03 |
| 9.0738147630e-01 | 3.0666644030e-07 | 3.9908063080e+03 |
| 9.0758151630e-01 | 3.0666369939e-07 | 3.9898652744e+03 |
| 9.0778155631e-01 | 3.0666096773e-07 | 3.9889248158e+03 |
| 9.0798159632e-01 | 3.0665824528e-07 | 3.9879849319e+03 |
| 9.0818163633e-01 | 3.0665553203e-07 | 3.9870456225e+03 |
| 9.0838167634e-01 | 3.0665282796e-07 | 3.9861068872e+03 |
| 9.0858171634e-01 | 3.0665013307e-07 | 3.9851687256e+03 |
| 9.0878175635e-01 | 3.0664744732e-07 | 3.9842311375e+03 |
| 9.0898179636e-01 | 3.0664477071e-07 | 3.9832941226e+03 |
| 9.0918183637e-01 | 3.0664210322e-07 | 3.9823576805e+03 |
| 9.0938187638e-01 | 3.0663944482e-07 | 3.9814218109e+03 |
| 9.0958191638e-01 | 3.0663679551e-07 | 3.9804865135e+03 |
| 9.0978195639e-01 | 3.0663415527e-07 | 3.9795517879e+03 |
| 9.0998199640e-01 | 3.0663152408e-07 | 3.9786176338e+03 |
| 9.1018203641e-01 | 3.0662890192e-07 | 3.9776840510e+03 |
| 9.1038207642e-01 | 3.0662628878e-07 | 3.9767510390e+03 |
| 9.1058211642e-01 | 3.0662368464e-07 | 3.9758185974e+03 |
| 9.1078215643e-01 | 3.0662108948e-07 | 3.9748867261e+03 |
| 9.1098219644e-01 | 3.0661850329e-07 | 3.9739554246e+03 |
| 9.1118223645e-01 | 3.0661592605e-07 | 3.9730246926e+03 |
| 9.1138227646e-01 | 3.0661335774e-07 | 3.9720945297e+03 |
| 9.1158231646e-01 | 3.0661079835e-07 | 3.9711649356e+03 |
| 9.1178235647e-01 | 3.0660824786e-07 | 3.9702359099e+03 |
| 9.1198239648e-01 | 3.0660570625e-07 | 3.9693074523e+03 |
| 9.1218243649e-01 | 3.0660317350e-07 | 3.9683795624e+03 |
| 9.1238247650e-01 | 3.0660064961e-07 | 3.9674522399e+03 |
| 9.1258251650e-01 | 3.0659813455e-07 | 3.9665254844e+03 |
| 9.1278255651e-01 | 3.0659562830e-07 | 3.9655992956e+03 |
| 9.1298259652e-01 | 3.0659313085e-07 | 3.9646736730e+03 |
| 9.1318263653e-01 | 3.0659064219e-07 | 3.9637486163e+03 |
| 9.1338267654e-01 | 3.0658816229e-07 | 3.9628241251e+03 |
| 9.1358271654e-01 | 3.0658569114e-07 | 3.9619001991e+03 |
| 9.1378275655e-01 | 3.0658322872e-07 | 3.9609768379e+03 |
| 9.1398279656e-01 | 3.0658077501e-07 | 3.9600540411e+03 |
| 9.1418283657e-01 | 3.0657833001e-07 | 3.9591318083e+03 |
| 9.1438287658e-01 | 3.0657589368e-07 | 3.9582101392e+03 |
| 9.1458291658e-01 | 3.0657346602e-07 | 3.9572890333e+03 |
| 9.1478295659e-01 | 3.0657104701e-07 | 3.9563684903e+03 |
| 9.1498299660e-01 | 3.0656863663e-07 | 3.9554485099e+03 |
| 9.1518303661e-01 | 3.0656623486e-07 | 3.9545290915e+03 |
| 9.1538307662e-01 | 3.0656384169e-07 | 3.9536102349e+03 |
| 9.1558311662e-01 | 3.0656145710e-07 | 3.9526919395e+03 |
| 9.1578315663e-01 | 3.0655908108e-07 | 3.9517742051e+03 |
